,configuration,rpm,feed_flow,p_ratio,p_out_psia,O2_product_flow,O2_product_O2,N2_product_flow,N2_product_O2,theta_1,theta_2,theta_3,theta_4,min_stage_cut,max_stage_cut,O2_flow_met,O2_purity_met,N2_flow_met,N2_purity_met,product_specs_met,stage_cuts_valid,stage_cut_penalty,ideal_power_kW
629,OOON,3500,15200,7.258,106.6926,3138.780543919077,0.414613294946012,5556.186024005532,0.04902748159221551,0.20649871999467612,0.2308484261345402,0.2707604710828024,0.1786969734005754,0.1786969734005754,0.2707604710828024,False,True,False,True,False,False,0.021303026599424624,74.69752794966875
630,OOON,3500,15300,7.187,105.6489,3106.7951388287183,0.4155557482674298,5737.303639713897,0.05087329947928414,0.2030585058057986,0.2264449040504105,0.2643745290153129,0.17312101471793206,0.17312101471793206,0.2643745290153129,False,True,False,False,False,False,0.026878985282067946,74.70123083270946
631,OOON,3500,15400,7.1160000000000005,104.6052,3074.6299571735535,0.4164706929892725,5919.122364907509,0.052743857046600534,0.19965129592036063,0.22211237900922476,0.2581632388289018,0.16779151029608483,0.16779151029608483,0.2581632388289018,False,True,False,False,False,False,0.03255719378355457,74.69508176021283
632,OOON,3500,15500,7.045,103.5615,3042.2861937541406,0.41735774315012797,6101.648208049303,0.05463848205936105,0.1962765286292994,0.2178486693009203,0.252119105115777,0.16269132982137952,0.16269132982137952,0.252119105115777,False,True,True,False,False,False,0.04103214154932111,74.6789529459432
633,OOON,3500,15600,6.974,102.5178,3009.765040749091,0.4182164957263319,6284.897527218719,0.05655662543740187,0.19293365645827507,0.2136516899939845,0.24623385895522892,0.15780475944932743,0.15780475944932743,0.24623385895522892,False,True,True,False,False,False,0.04926158409239753,74.65271339396531
634,OOON,3500,15700,6.9030000000000005,101.4741,2977.067672072002,0.4190465302920223,6468.881472207904,0.05849766860438625,0.1896221447179619,0.20951943097471107,0.2405002687558152,0.1531175146900448,0.1531175146900448,0.2405002687558152,False,True,True,False,False,False,0.05726034059199331,74.61622878205513
635,OOON,3500,15800,6.832000000000001,100.4304,2944.195630642513,0.4198473898849913,6653.610729328714,0.060460979234204466,0.18634149561028565,0.20544996008181848,0.23491151271505095,0.14861653888695925,0.14861653888695925,0.23491151271505095,False,True,True,False,False,False,0.06504196550275512,74.56936133958284
636,OOON,3500,15900,6.761,99.38669999999999,2911.150857190685,0.4206186018180811,6839.095149808923,0.06244591607839076,0.18309124887991732,0.20144147749456714,0.22946115824142949,0.14428984023473995,0.14428984023473995,0.22946115824142949,False,True,True,False,False,False,0.07261891088534275,74.51196971954441
637,OOON,3500,16000,6.69,98.343,2877.933786476326,0.42135969224889247,7025.346455612398,0.06445183265418399,0.17987086165477037,0.19749219492802297,0.22414308247471773,0.14012639074040767,0.14012639074040767,0.22414308247471773,False,True,True,False,False,False,0.08251055267679902,74.44390886439483
638,OOON,3500,16100,6.596,96.96119999999999,2833.1994213658977,0.42215391443789835,7243.617736863979,0.06696123398817225,0.17597511933949675,0.19275234319020915,0.21783507405277194,0.13526270044176142,0.13526270044176142,0.21783507405277194,False,True,True,False,False,False,0.09600983702853272,74.18786101808105
639,OOON,3500,16200,6.502000000000001,95.5794,2788.21216882465,0.42290112860797147,7463.083600327244,0.06950762096419404,0.17211186227312653,0.18808208406551152,0.21168800122293724,0.1305965261167927,0.1305965261167927,0.21168800122293724,False,True,True,False,False,False,0.10920952754456928,73.91542638922141
640,OOON,3500,16300,6.408,94.1976,2742.974152453455,0.4235998467837198,7683.766272946914,0.07208990283160428,0.16828062284990522,0.18347922597622193,0.2056940663559527,0.12611421084777116,0.12611421084777116,0.2056940663559527,False,True,True,False,False,False,0.12212594032610172,73.62628129674428
641,OOON,3500,16400,6.314,92.8158,2697.487648170235,0.4242484971740095,7905.689279923343,0.07470696398598965,0.16448095415672165,0.17894161115391272,0.19984582632391662,0.1218032591348512,0.1218032591348512,0.19984582632391662,False,True,True,False,False,False,0.13492834923059788,73.32008999378901
642,OOON,3500,16500,6.220000000000001,91.43400000000001,2651.7550931579785,0.4248454184583752,8128.869987252993,0.07735758090760061,0.16071242988836235,0.1744674169255824,0.19413655201840546,0.11765228572568376,0.11765228572568376,0.19413655201840546,False,True,True,False,False,False,0.15303131544196608,72.99650401973338
643,OOON,3500,16600,6.126,90.0522,2605.779095464694,0.42538885362711837,8353.329404022677,0.0800405318654645,0.15697464430510205,0.17005471965266558,0.18855970710828132,0.11365080715854976,0.11365080715854976,0.18855970710828132,False,True,True,False,False,False,0.17076012177540134,72.65516150674276
644,OOON,3500,16700,6.032,88.6704,2559.562444258067,0.4258769433382556,8579.086038146701,0.08275452863656572,0.15326721223102197,0.16570173854818146,0.1831091924323323,0.10978926220454117,0.10978926220454117,0.1831091924323323,False,True,True,False,False,False,0.18813259458392312,72.295686436885
645,OOON,3500,16800,5.938,87.28859999999999,2513.1081207064303,0.42630771875203755,8806.156885223365,0.0854982385628728,0.14958976908966848,0.16140677939326062,0.17777933203092244,0.10605885876362336,0.10605885876362336,0.17777933203092244,False,True,True,False,False,False,0.20516526072252514,71.91768784544195
646,OOON,3500,16900,5.844,85.9068,2466.4193094317325,0.4266790938007804,9034.562558515105,0.08827033142180266,0.14594197097229186,0.1571682315390967,0.17256444996501363,0.1024514037493801,0.1024514037493801,0.17256444996501363,False,True,True,False,False,False,0.22187394377421776,71.52075896558718
647,OOON,3500,17000,5.75,84.52499999999999,2419.499423692177,0.42698885631820926,9264.31411589504,0.09106929910902477,0.14232349551130452,0.15298456521415352,0.16745985985988274,0.09895945904081516,0.09895945904081516,0.16745985985988274,False,True,True,False,False,False,0.2382726203738441,71.10447630907773
648,NOOO,4500,8000,11.85,174.195,2686.70431682292,0.3902598003526002,2.3263896099876383e-10,0.0004451333581638898,0.335838039602865,0.765375111002252,0.9999999897205372,0.9999999999999999,0.335838039602865,0.9999999999999999,False,False,False,True,False,False,1.565375100722789,52.984708540824066
649,NOOO,4500,8100,11.831,173.9157,2687.927738999925,0.39202049581521325,2.769014889297791e-10,0.00047052091519881857,0.3318429307407315,0.7518934692861521,0.9999999998052055,0.9999999999999999,0.3318429307407315,0.9999999999999999,False,False,False,True,False,False,1.5518934690913575,53.59847513608215
650,NOOO,4500,8200,11.812,173.63639999999998,2689.057673835318,0.3937519678788264,3.2772341316998903e-10,0.0004966872812528112,0.32793386266284363,0.7388769488472188,0.9999999999823754,0.9999999999999998,0.32793386266284363,0.9999999999999998,False,False,False,True,False,False,1.538876948829594,54.21098675396727
651,NOOO,4500,8300,11.793,173.35709999999997,2690.0956183468957,0.3954548721571144,3.831911157287586e-10,0.0005236368108703948,0.3241079058249272,0.7263002094545865,0.9999999999949248,0.9999999999999998,0.3241079058249272,0.9999999999999998,False,False,False,True,False,False,1.526300209449511,54.822241173436716
652,NOOO,4500,8400,11.774,173.07779999999997,2691.0430429630746,0.3971298447085642,4.741161066382314e-10,0.0005513718666515085,0.32036226701941367,0.7141412290949475,0.9999999999832708,0.999999999999998,0.32036226701941367,0.999999999999998,False,False,False,True,False,False,1.5141412290782164,55.43223616515884
653,NOOO,4500,8500,11.754999999999999,172.7985,2691.901380371651,0.3987775032334194,5.055763805846887e-10,0.0005798945406257532,0.3166942800437237,0.702379207038282,0.9999999999565522,0.9999999999994978,0.3166942800437237,0.9999999999994978,False,False,False,True,False,False,1.502379206994332,56.040969491467635
654,NOOO,4500,8600,11.736,172.5192,2692.672034948921,0.4003984473240007,5.700911151570192e-10,0.000609206463966598,0.31310139941266524,0.6909946518243493,0.9999999998244374,0.9999999999999968,0.31310139941266524,0.9999999999999968,False,True,False,True,False,False,1.4909946516487835,56.648438906316414
655,NOOO,4500,8700,11.717,172.2399,2693.356381334219,0.40199325924954177,6.355717027060256e-10,0.0006393090771579272,0.3095811932568068,0.6799690055075115,0.9999999995543106,0.9999999999999998,0.3095811932568068,0.9999999999999998,False,True,False,True,False,False,1.4799690050618217,57.25464215523147
656,NOOO,4500,8800,11.698,171.9606,2693.9557667033505,0.4035625044750404,6.999699417777989e-10,0.0006702021236961913,0.30613133712538076,0.6692860139211306,0.9999999994176163,0.9999999999999998,0.30613133712538076,0.9999999999999998,False,True,False,True,False,False,1.4692860133387466,57.85957697526543
657,NOOO,4500,8900,11.679,171.6813,2694.4715115294266,0.4051067322516632,7.611520761474877e-10,0.0007018864486916249,0.30274960803701423,0.6589289370828967,0.9999999994613131,0.9999999999999625,0.30274960803701423,0.9999999999999625,False,True,False,True,False,False,1.4589289365441722,58.46324109494992
658,NOOO,4500,9000,11.66,171.402,2694.904910275754,0.4066264761845948,8.170456037587478e-10,0.0007343614918434848,0.2994338789195282,0.6488828415359147,0.9999999995740003,0.9999999999999998,0.2994338789195282,0.9999999999999998,False,True,False,True,False,False,1.4488828411099148,59.06563223424833
659,NOOO,4500,9100,11.638,171.0786,2694.5899939337305,0.40814908476923933,8.662026797766503e-10,0.000768666015633844,0.2961087905421682,0.6389216136061006,0.999999999677388,0.9999999999968785,0.2961087905421682,0.9999999999968785,False,True,False,True,False,False,1.438921613280367,59.658031342194334
660,NOOO,4500,9200,11.616,170.75519999999997,2694.1911366526015,0.4096477812595671,9.048668302355687e-10,0.0008038329763417476,0.2928468626796306,0.6292516771924138,0.999999999999973,0.9999999999999998,0.2928468626796306,0.9999999999999998,False,True,False,True,False,False,1.4292516771923864,60.248939099951556
661,NOOO,4500,9300,11.594,170.43179999999998,2693.7095878271916,0.41112305569164687,9.277774303492355e-10,0.0008398621133987233,0.28964619223948296,0.6198600843685379,0.9999999999999989,0.9999999999999998,0.28964619223948296,0.9999999999999998,False,True,False,True,False,False,1.4198600843685365,60.83835237517732
662,NOOO,4500,9400,11.572,170.1084,2693.1465736104,0.4125753846610223,9.33220628771376e-10,0.0008767523822397744,0.2865049546394043,0.6107346379946988,0.999999999997305,0.9999999999999999,0.2865049546394043,0.9999999999999999,False,True,False,True,False,False,1.4107346379920038,61.42626802170834
663,NOOO,4500,9500,11.55,169.785,2692.5032974049273,0.4140052317836605,9.187258490620455e-10,0.0009145025698232269,0.28342139972683444,0.601863565605479,0.9999999999993426,0.9999999999999999,0.28342139972683444,0.9999999999999999,False,True,False,True,False,False,1.4018635656048215,62.01268287947063
664,NOOO,4500,9600,11.528,169.4616,2691.7809404232576,0.4154130481209314,8.97914676300487e-10,0.0009531092434616619,0.280393847960756,0.5932367418826301,0.999999982142473,0.9999999999999878,0.280393847960756,0.9999999999999878,False,True,False,True,False,False,1.393236724025091,62.597593774388706
665,NOOO,4500,9700,11.506,169.13819999999998,2690.9806621802554,0.4167992725954672,8.448817078994223e-10,0.0009925705027915505,0.27742068682270676,0.5848433615321723,0.9999999757681199,0.9999999999999999,0.27742068682270676,0.9999999999999999,False,True,False,True,False,False,1.3848433373002922,63.18099751829387
666,NOOO,4500,9800,11.484,168.8148,2690.1036009702625,0.4181643323903701,7.482121136625787e-10,0.0010328827482926032,0.27450036744594514,0.5766738145069401,0.9999999999958741,0.9999999999993412,0.27450036744594514,0.9999999999993412,False,True,False,True,False,False,1.3766738145021553,63.76289090883192
667,NOOO,4500,9900,11.462,168.4914,2689.15087433231,0.4195086433327915,6.249695865848471e-10,0.0010740414840156355,0.2716314014477081,0.5687189724554259,0.9999999999563527,0.9999999999999999,0.2716314014477081,0.9999999999999999,False,True,False,True,False,False,1.3687189724117785,64.34327072936979
668,NOOO,4500,10000,11.44,168.16799999999998,2688.1235795115986,0.4208326102618525,5.01022054189009e-10,0.0011160419785528966,0.2688123579511599,0.5609701805424425,0.9999999972865682,0.9999999999999912,0.2688123579511599,0.9999999999999912,False,True,False,True,False,False,1.3609701778290018,64.92213374890163
669,NOOO,4500,10100,11.416,167.8152,2686.5643672835536,0.42215300759183616,5.825582908464293e-10,0.0011598422188349518,0.26599647200827264,0.5532999930051681,0.999999840440194,0.9999999999999999,0.26599647200827264,0.9999999999999999,False,True,False,True,False,False,1.3532998334453619,65.4929374213846
670,NOOO,4500,10200,11.392,167.46239999999997,2684.930056323676,0.4234535378413594,2.1982562904146975e-10,0.0012045312004198513,0.26322843689447806,0.5458235203454673,0.9999999928947807,0.9999999999999968,0.26322843689447806,0.9999999999999968,False,True,False,True,False,False,1.3458235132402447,66.06206925743406
671,NOOO,4500,10300,11.367999999999999,167.10959999999997,2683.2217053602567,0.4247345753038547,1.339164610811802e-10,0.0012501011095296562,0.26050696168546184,0.5385332107158833,0.9999999684931656,0.9999999999999682,0.26050696168546184,0.9999999999999682,False,True,False,True,False,False,1.3385331792090172,66.62952532235752
672,NOOO,4500,10400,11.344,166.75679999999997,2681.440354634841,0.42599648468024603,1.0591190836824906e-05,0.0013108291573259432,0.25783080333027314,0.5314218982114642,0.9948418942328341,0.9999999999999998,0.25783080333027314,0.9999999999999998,False,True,False,True,False,False,1.3262637924442982,67.19530166207926
673,NOOO,4500,10500,11.32,166.404,2679.58638768324,0.42723973606319166,7.313655839160564e-05,0.0014413979024854012,0.25519870358887997,0.5244827734562579,0.9670066877477743,0.9999999939720123,0.25519870358887997,0.9999999939720123,False,True,False,True,False,False,1.2914894551760445,67.75939430299914
674,NOOO,4500,10600,11.296,166.0512,2677.662348072956,0.4284643943865729,0.00014347235924276538,0.0015791733439569856,0.2526096554785807,0.5177091714869246,0.9406208935819368,0.9999999999885979,0.2526096554785807,0.9999999999885979,False,True,False,True,False,False,1.2583300650574594,68.32179925185056
675,NOOO,4500,10700,11.271999999999998,165.69839999999996,2675.6682495857126,0.4296709774271708,0.00021967616688914319,0.001724256338046872,0.2500624532323096,0.5110954739135206,0.9155861482063528,0.9999999999999998,0.2500624532323096,0.9999999999999998,False,True,False,True,False,False,1.226681622119873,68.88251249555701
676,NOOO,4500,10800,11.248,165.3456,2673.605073082997,0.43085981257034156,0.00030771193942582056,0.0018767815852310044,0.2475560252854627,0.5046354561123215,0.8918022557992507,0.999999996182151,0.2475560252854627,0.999999996182151,False,True,False,True,False,False,1.1964377080937232,69.44153000108679
677,NOOO,4500,10900,11.224,164.9928,2671.4737809068083,0.43203121914051207,0.0003959600842582695,0.002036885988475125,0.24508933769787233,0.4983235820386722,0.869176773765059,0.9999999999999998,0.24508933769787233,0.9999999999999998,False,True,False,True,False,False,1.167500355803731,69.99884771530695
678,NOOO,4500,11000,11.2,164.64,2669.2752746218375,0.43318553856052006,0.0004934974210346673,0.002204693007966542,0.24266138860198522,0.4921545763178773,0.847628046729407,0.9999999999999913,0.24266138860198522,0.9999999999999913,False,True,False,True,False,False,1.1397826230472754,70.55446156483534
679,NOOO,4500,11100,11.173,164.2431,2666.303167421631,0.4343453240706613,0.0006049642612394254,0.002385620752199109,0.24020749256050727,0.48596837759916384,0.826560449174134,0.9999999942343559,0.24020749256050727,0.9999999942343559,False,True,False,True,False,False,1.1125288210076536,71.0974207337669
680,NOOO,4500,11200,11.145999999999999,163.84619999999998,2663.2618710059933,0.4354881336547458,0.000696471935119363,0.0025750609757895938,0.23779123848267797,0.4799192158449211,0.8064651618587851,0.9999999999656556,0.23779123848267797,0.9999999999656556,False,True,False,True,False,False,1.0863843776693618,71.63843451332151
681,NOOO,4500,11300,11.119,163.4493,2660.152305174717,0.436614258270253,0.0008228933165147952,0.002773147954728329,0.23541170842254133,0.4740023254702829,0.7872758131458325,0.9999999804633715,0.23541170842254133,0.9999999804633715,False,True,False,True,False,False,1.0612781190794869,72.17749758732724
682,NOOO,4500,11400,11.091999999999999,163.05239999999998,2656.975374789293,0.4377239818567983,0.0009013798695471579,0.0029800114270206596,0.2330680153323941,0.4682131583123142,0.76893253389593,0.9999999992549599,0.2330680153323941,0.9999999992549599,False,True,False,True,False,False,1.037145691463204,72.71460460935016
683,NOOO,4500,11500,11.065,162.6555,2653.731970061461,0.4388175815371873,0.0009975735413431646,0.0031957666407173694,0.2307593017444749,0.4625473718741446,0.7513813593154507,0.9999999990804534,0.2307593017444749,0.9999999990804534,False,True,False,True,False,False,1.0139287302700486,73.24975020244078
684,NOOO,4500,11600,11.038,162.2586,2650.4229668351213,0.43989532781155116,0.0011158207239480768,0.0034205311849804052,0.22848473852026907,0.45700081811516036,0.7345714395782685,0.9999999758392292,0.22848473852026907,0.9999999758392292,False,True,False,True,False,False,0.991572233532658,73.78292895887735
685,NOOO,4500,11700,11.011,161.86169999999998,2647.0492268623957,0.4409574847447974,0.0011628584922315748,0.003654411989622443,0.22624352366345263,0.45156953286393003,0.718456967822572,0.9999999999993044,0.22624352366345263,0.9999999999993044,False,True,False,True,False,False,0.9700265006858064,74.31413543990651
686,NOOO,4500,11800,10.984,161.4648,2643.611598073558,0.44200431014765934,0.0012387241368422737,0.003897508183613658,0.22403488119267442,0.44624972586288114,0.702995365140427,0.9999999999254082,0.22403488119267442,0.9999999999254082,False,True,False,True,False,False,0.9492450909287163,74.84336417548116
687,NOOO,4500,11900,10.956999999999999,161.06789999999998,2640.110914841228,0.44303605575159666,0.0012785370827354736,0.00414990646836798,0.22185806007069142,0.4410377714281468,0.6881485048621869,0.9999999998830643,0.22185806007069142,0.9999999998830643,False,True,False,True,False,False,0.929186276173398,75.37060966399504
688,NOOO,4500,12000,10.93,160.671,2636.5479982387383,0.44405296737779487,0.0013138403948949023,0.004411694264535389,0.21971233318656153,0.43593019969131014,0.6738796810196129,0.9999999999999817,0.21971233318656153,0.9999999999999817,False,True,False,True,False,False,0.9098098807109047,75.89586637201498
689,NOOO,4500,12100,10.9,160.23,2632.19690766493,0.44507530291371267,0.0013229350248619588,0.0046915108917983525,0.21753693451776282,0.4307863233738356,0.6597850056498135,0.9999999999141114,0.21753693451776282,0.9999999999141114,False,True,False,True,False,False,0.8905713289377604,76.40698312688257
690,NOOO,4500,12200,10.87,159.789,2627.7813827549926,0.4460828177909079,0.0013125688678461995,0.004981593602420959,0.2153919166192617,0.42574372877683225,0.6462268667384691,0.9999999996034603,0.2153919166192617,0.9999999996034603,False,True,False,True,False,False,0.8719705951187615,76.91585334538236
691,NOOO,4500,12300,10.84,159.34799999999998,2623.3022355243625,0.4470757409398716,0.001288188287906139,0.005282027983147378,0.21327660451417582,0.42079887105733266,0.6331744064126011,0.9999999962313513,0.21327660451417582,0.9999999962313513,False,True,False,True,False,False,0.8539732737012851,77.42246995729461
692,NOOO,4500,12400,10.81,158.907,2618.7602657195184,0.44805429600905977,0.0012209612648016854,0.005592873558156515,0.21119034400963857,0.41594872874976085,0.6206005614822777,0.9999999982909197,0.21119034400963857,0.9999999982909197,False,True,False,True,False,False,0.8365492885229582,77.92682584629911
693,NOOO,4500,12500,10.780000000000001,158.466,2614.1562610390915,0.44901870150389595,0.001130539707938377,0.0059141909508209104,0.20913250088312732,0.41119039869513574,0.6084786701675919,0.9999999999955148,0.20913250088312732,0.9999999999955148,False,True,False,True,False,False,0.8196690688582424,78.42891384953282
694,NOOO,4500,12600,10.75,158.025,2609.490997350642,0.44996917092126987,0.0010190862575642757,0.006246022824078498,0.2071024601071938,0.4065210922770564,0.5967847814348154,0.9999999999913588,0.2071024601071938,0.9999999999913588,False,True,False,True,False,False,0.8033058737032306,78.92872675714267
695,NOOO,4500,12700,10.72,157.584,2604.7652389029276,0.450905912879704,0.0008908257836083625,0.006588401372057632,0.20509962511046675,0.40193813110953586,0.5854964944361668,0.9999999999999997,0.20509962511046675,0.9999999999999997,False,True,False,True,False,False,0.7874346255457023,79.42625731183199
696,NOOO,4500,12800,10.690000000000001,157.143,2599.9797385345005,0.4518291312453451,0.0007924405494698361,0.006941346838856493,0.20312341707300785,0.39743894247940054,0.5745929070430055,0.9999999999998569,0.20312341707300785,0.9999999999998569,False,True,False,True,False,False,0.7745929070428623,79.92149820840172
697,NOOO,4500,12900,10.66,156.702,2595.135237877153,0.45273902525393767,0.00060345390991947,0.007304874868508075,0.20117327425404288,0.3930210547010812,0.5640538372435648,0.9999999911246452,0.20117327425404288,0.9999999911246452,False,True,False,True,False,False,0.76405382836821,80.41444209328564
698,NOOO,4500,13000,10.63,156.261,2590.2324675561385,0.45363578962892476,0.000450370918288711,0.007678961355842229,0.1992486513504722,0.38868209254506897,0.5538628715339523,0.9999999881623219,0.1992486513504722,0.9999999881623219,False,True,False,True,False,False,0.7546142083458021,80.90508156407982
699,NOOO,4500,13100,10.595,155.7465,2584.029333049103,0.45454906852863086,0.0014443182231403673,0.008084701382340001,0.19725414756100024,0.38421414173198903,0.5435326002199006,0.9999995976477921,0.19725414756100024,0.9999995976477921,False,True,False,True,False,False,0.7462780503066924,81.3710463082956
700,NOOO,4500,13200,10.56,155.232,2577.7630896714954,0.45544879440933217,0.000531456702055913,0.008502470616126374,0.19528508255087088,0.3798246348806069,0.5335392461673674,0.9999998651163932,0.19528508255087088,0.9999998651163932,False,True,False,True,False,False,0.7382540287328896,81.83425128415412
701,NOOO,4500,13300,10.525,154.7175,2571.4344843404515,0.4563351471302701,0.019391186560083873,0.008932248134887757,0.19334093867221439,0.3755113154412643,0.5238664283362459,0.9999939283644377,0.19334093867221439,0.9999939283644377,False,True,False,True,False,False,0.7305194180284691,82.29468589763523
702,NOOO,4500,13400,10.49,154.203,2565.0442538273273,0.4572083024329939,68.13535705676703,0.009395396912153832,0.19142121297218861,0.37127201308475677,0.5144987532090768,0.979398812640557,0.19142121297218861,0.979398812640557,False,True,False,True,False,False,0.7024763528774451,82.75233947112244
703,NOOO,4500,13500,10.455,153.6885,2558.5931249250843,0.45806843203666703,192.71364151825966,0.009887106702335436,0.18952541666111736,0.36710463969361723,0.5054217717385863,0.943730587187384,0.18952541666111736,0.943730587187384,False,True,False,True,False,False,0.6596269422648529,83.20720124243509
704,NOOO,4500,13600,10.42,153.17399999999998,2552.081814612863,0.45891570373040314,317.3937277630964,0.010389256477286024,0.187653074603887,0.3630071855621232,0.4966219179809339,0.9104039103488408,0.187653074603887,0.9104039103488408,False,True,False,True,False,False,0.6193727537258877,83.65926036384596
705,NOOO,4500,13700,10.385,152.65949999999998,2545.511030218233,0.4597502814627333,442.1717792052998,0.010901754833209303,0.18580372483344765,0.3589777157993941,0.4880864457645074,0.879198705954076,0.18580372483344765,0.879198705954076,False,True,False,True,False,False,0.5814814268851357,84.1085059010841
706,NOOO,4500,13800,10.35,152.14499999999998,2538.8814695755095,0.46057232542835386,567.0733614059634,0.011424521914208159,0.18397691808518185,0.35501436692319555,0.47980307176671094,0.8499141004633753,0.18397691808518185,0.8499141004633753,False,True,False,True,False,False,0.5457402541449043,84.55492683232224
707,NOOO,4500,13900,10.315,151.63049999999998,2532.1938211828488,0.4613819921521461,692.0857120239236,0.01195744728606422,0.18217221735128408,0.351115343635776,0.47176129053252075,0.8223826055091329,0.18217221735128408,0.8223826055091329,False,True,False,True,False,False,0.5119716786903695,84.99851204714874
708,NOOO,4500,14000,10.28,151.11599999999999,2525.4487643559187,0.4621794345706365,817.2185283219328,0.012500445384280443,0.1803891974539942,0.34727891577033343,0.4639498839876744,0.796450772163943,0.1803891974539942,0.796450772163943,False,True,False,True,False,False,0.4800114586976232,85.4392503455239
709,NOOO,4500,14100,10.238999999999999,150.5133,2517.1176791814028,0.4629951605725996,949.5565186254739,0.013090426819629025,0.17851898433910657,0.34327816932960753,0.4559129936017581,0.770567800961904,0.17851898433910657,0.770567800961904,False,True,False,True,False,False,0.4479618102245555,85.8475338806565
710,NOOO,4500,14200,10.197999999999999,149.91059999999996,2508.722956660836,0.4637979193191167,1082.0369765692467,0.013692263835236718,0.1766706307507631,0.33934078703516113,0.44810601896938235,0.7461676345463034,0.1766706307507631,0.7461676345463034,False,True,False,True,False,False,0.4176030227649226,86.2523695262281
711,NOOO,4500,14300,10.157,149.3079,2500.2653069195294,0.46458784712338563,1214.658121432406,0.01430587050092612,0.17484372775661045,0.33546483304084057,0.4405187842982135,0.7231284467414182,0.17484372775661045,0.7231284467414182,False,True,False,True,False,False,0.3888035032830212,86.65374092191031
712,NOOO,4500,14400,10.116,148.7052,2491.7454317269453,0.46536507686509954,1347.4314796562617,0.01493115491474729,0.17303787720326008,0.33164869349301807,0.43314184089299174,0.7013384079491295,0.17303787720326008,0.7013384079491295,False,True,False,True,False,False,0.3614423716388611,87.05163154933679
713,NOOO,4500,14500,10.075,148.1025,2483.1640246255733,0.4661297380523283,1480.3614506380986,0.015568019285763348,0.1712526913534878,0.32789080936537546,0.42596626136581855,0.6806989245914449,0.1712526913534878,0.6806989245914449,False,True,False,True,False,False,0.3354124946037756,87.44602472987022
714,NOOO,4500,14600,10.033999999999999,147.49979999999996,2474.52177105821,0.4668819568813058,1613.4433895312236,0.016216358874216442,0.16948779253823357,0.32418967550479155,0.41898360673856494,0.6611233482348268,0.16948779253823357,0.6611233482348268,False,True,False,True,False,False,0.3106191624351581,87.83690362232781
715,NOOO,4500,14700,9.992999999999999,146.89709999999997,2465.8193484936282,0.46762185629420266,1746.6891332708033,0.01687607360670424,0.1677428128226958,0.3205438366651604,0.41218589335050704,0.6425302615432698,0.1677428128226958,0.6425302615432698,False,True,False,True,False,False,0.28697334207108094,88.22425122066467
716,NOOO,4500,14800,9.952,146.2944,2457.057426553621,0.46834955603484996,1880.1002892605052,0.01754705623251872,0.16601739368605548,0.3169518871866061,0.40556556396863525,0.6248481852982587,0.16601739368605548,0.6248481852982587,False,True,False,True,False,False,0.2643963555808384,88.60805035161421
717,NOOO,4500,14900,9.911,145.6917,2448.2366671290874,0.4690651727027466,2013.6852507185974,0.018229205054625677,0.16431118571336156,0.3134124690901714,0.39911520081682994,0.6080112511072447,0.16431118571336156,0.6080112511072447,False,True,False,True,False,False,0.24370006539388317,88.98828367228414
718,NOOO,4500,15000,9.87,145.08899999999997,2439.3577245063298,0.4697688198049672,2147.4348423048214,0.01892239023420542,0.16262384830042198,0.30992427022040014,0.3928286754701597,0.5919624397329716,0.16262384830042198,0.5919624397329716,False,True,False,True,False,False,0.2293385914325496,89.36493366770753
719,NOOO,4500,15100,9.821,144.3687,2428.3310305899067,0.47049373001193845,2290.9418716191485,0.019690048285469088,0.16081662454237794,0.30620901195232947,0.3862127926057202,0.5754451915763164,0.16081662454237794,0.5754451915763164,False,True,False,True,False,False,0.2146285670339384,89.69444828535691
720,NOOO,4500,15200,9.772,143.6484,2417.237149599094,0.47120531452784437,2434.662775385504,0.020471545507867592,0.15902875984204567,0.30254656509775635,0.3797656111812224,0.5597057393200137,0.15902875984204567,0.5597057393200137,False,True,False,True,False,False,0.20067697947796798,90.01947953307136
721,NOOO,4500,15300,9.722999999999999,142.92809999999997,2406.0767923006265,0.47190366035076475,2578.6022440379415,0.021266773886431722,0.15725992106540043,0.298935610550213,0.3734803935886509,0.5446905095756954,0.15725992106540043,0.5446905095756954,False,True,False,True,False,False,0.18743058851029498,90.34000023131178
722,NOOO,4500,15400,9.674,142.2078,2394.8506629862713,0.472588851118056,2722.7671032372104,0.022075622940021144,0.15550978331079685,0.2953748734472349,0.3673507381305724,0.5303503319284134,0.15550978331079685,0.5303503319284134,False,True,False,True,False,False,0.17484054861761655,90.6559828692943
723,NOOO,4500,15500,9.625,141.48749999999998,2383.559459578726,0.4732609671310966,2867.157211487745,0.022897973976534827,0.1537780296502404,0.29186312146048116,0.36137056346855556,0.5166414925199955,0.1537780296502404,0.5166414925199955,False,True,False,True,False,False,0.16286346286975506,90.96739959910536
724,NOOO,4500,15600,9.576,140.7672,2372.20387373763,0.473920085378152,3011.782149148093,0.02373371075749831,0.15206435088061732,0.28839916309479097,0.3555340914464821,0.503522394858823,0.15206435088061732,0.503522394858823,False,True,False,True,False,False,0.15145804397820567,91.27422222968083
725,NOOO,4500,15700,9.527000000000001,140.04690000000002,2360.7845909650987,0.47456627955525393,3156.645911566935,0.024582709917206732,0.1503684452844012,0.284981846060552,0.3498358297788105,0.4909558133250698,0.1503684452844012,0.4909558133250698,False,True,False,True,False,False,0.14058736804066863,91.57642222064402
